"i visited marina bay sands in the easter holiday with my 3 kids we took 2 suits in the middle tower on the 5th floor the view was breath taking regarding the hotel:  location : more than fantastic in the city with a big mall walking distance from the hotel  rooms: the marina suit more than amaizing large clean nice , wonrdeful furniture nothing negative at all   the staff : friendly helpful   the hotel should be visit when you visit singapore an amazing experience",5,
"A tourist spot itself and a highlight of any person traveling in Singapore.It looks amazing inside and out and of course everyone goes there for the ""cherry on top"".Check in (with early time) and check out went smooth, no waiting time at all.Room booked was with city view, spacious, clean.Plenty of places to go shopping, eat, gamble, etc.Staff very friendly and try to attend to your every need.It's the place fully packed?Yes!So even if you're looking for something more luxurious, be prepared for a lot of crowds.Is it worth it?in my opinion yes, but not twice",5,
"I don't think I'm unique. I saw a picture of the pool somewhere and said ""I must swim there!"" I had an opportunity for a layover in Singapore recently and I decided to go all out and splurge on a few nights at MBS. It was a bucket list hotel for me, and I am glad I did it, but not sure that I would repeat.  The room was spectacular. We had a city view room on floor 47. It had a huge bathroom with tub, a sitting area, and all the amenities and power ports you would ever need. The bed was comfy, and the room was quiet. Everything was very clean and we were met daily with a cute towel animal left by our housekeeper.   We booked the club package which was nice. It included daily breakfast at one of 4 restaurants, or in the room, afternoon tea at Club 55, and a daily happy hour with…",4,
"Terrible hotel.  I had to wait over in the long queue over an hour just to check in.  Check-in time 3pm but when we were finally greeted by front desk receptionist, it was already close to 4:30pm!! And they have no sofa or chairs for guests to sit while waiting? Usually in a renowned hotel such as Hilton or Hyatt, if a guest had to wait over an hour just to check in, they'd politely apologize and let you wait at a bar with complimentary drinks.  But this hotel didn't offer anything like that! My family was really tired waiting around for close to 1 1/2 hours. When my small children started running around because they were too bored and tired, the concierge gave us really nasty looks.  On top of that, bell boys couldn't even bother to take and keep your luggage while waiting, so…",1,
"There are many places to stay in Singapore, but if you think that you may not be back, splurge and experience the iconic Marina Bay Sands. What Singapore skyline picture have you seen without featuring this hotel? Not only will you find the service and accommodations excellent, but the views are spectacular.The stay wouldn't be complete without a dip in the infinity pool on the 57 floor. The water can be a little chilly, but you'll get used to it! Just to make it easy and inclusive, we booked for access to Club 55. It has great food and crispy bacon! The hotel is in the middle of all of the night action. A night stroll around the lake will get you to most of the great spots, plus you will be 'front & center' for the spectacular light show. That is happening in front on the lake…",5,
"So I must say we were very disappointed with our visit at the Marina Bay Sands. Don’t get me wrong the place is stoning and the room is amazing! However as soon as you step out of your room and go to the rooftop or the Club 55 lounge you realize that you are not that special or that the Luxus experience you were looking for doesn’t exists! Let’s be honest here, you booked this place because you wanted to feel expensive and luxurious! Well let me tell you, you don’t feel that way! You feel you are those kind of people that booked a deal on Expedia to go to a all inclusive trip!   Your stayed here is shared with the other other 2500 guest (or even more) that came here for the exact same expectation of experience! The problem is, we booked the Club room expecting to feel more…",3,
"We stayed at the MBS hotel for 3 nights on a second visit to Singapore . This hotel is very large 2,560 rooms so you could expect some service to be stretched . We checked in reasonably quick . The city view room was spacious , high quality , clean , good view . Bathroom was very large , with large walk in shower . Service at the hotel was generally good . The location is brilliant for high end shopping and right by the metro and hence easy access to the rest of this city . There were a good selection of restaurants to suit different tastes and budgets . The casino is also a good addition to the hotel . The swimming pool on the 57th rooftop floor is very large with an excellent view over Singapore . Ideal for photos of the city . My only issue with the pool area was the fact…",5,
"My wife and I checked into a harbour view room, the check in process was very time consuming and not efficient which was not a good first impression.  The room was OK and just OK,  After our research our expectation was far higher than experienced.",3,
"As first time visitors to Singapore mid April 2018 we were a family of four (including 2 teens) elected to splash out and stay at the iconic Marina Bay Sands (MBS) for 4 nights in twin rooms on level 35. Our flight from Australia landed early Friday morning so we arrived at the hotel around 8am, despite this we were allowed to check in to our rooms immediately for no additional cost which was exceptional service considering how much you could pay elsewhere for an early check in at this time of day.    Really happy with the rooms and the view. We loved the big bathrooms and separate toilet and showers with own doors its a much better setup than most other similar hotels, the room fit out was classy and was exceptionally cleaned throughout our stay.  The views straight out the…",5,
This is a massive and very expensive hotel that failed me with its awarding winning service it claims to provide! The best part of my 3 day stay was leaving this hotel knowing I will NEVER return!   From the moment I arrived to when I checked out I had issues that the hotel would not resolve.  I had very poor service throughout my stay!   Arrived after midnight to long queues to check in - it was like a rush hour on the London tubes - not enough staff to check folk in - frankly this is unacceptable when you are paying top dollar to stay here!   I then had to get fit carrying my heavy bags to my room.   Went to the bar on top floor and got  incredibly very poor service! Not impressed! This was the last thing I needed after a long flight! After this experience I went outside the…,1,
This hotel belongs to the iconic buildings in Singapore. On the rooftop you find cool restaurants like kudeta and also a place to take a swim ( although you need to have booked a room ) in the basement you find a casino,3,
"lots to do here, many good (albeit pricey) restaurants & bars here, as well as shopping. if you are driving, would be good to check with the establishments you patronize if they provide complimentary parking coupons.",5,
"No words to describe the spectacular hotel with a master suite for honeymooners.....  flowers, champagne, music.  Great restaurants, fantastic infinity pool and couple joint massage. Singapore was a fantastic place for lovers!",5,
"Stayed for 2 nights to celebrate my birthday, informed Hotel but got no special touches like you would in a smaller hotel. Rooms are ok, but nothing great for what you pay, but your really paying for the infinity pool and it’s reputation.  Reception staff took $400 deposit and informed me it would take 2-4 weeks to deposit back into my account ? Don’t know why it would take that long?  Breakfast was mediocre, had better. Even so Would still recommend you stay here as a great experience.",4,
"Great location, there are quite a few attractions nearby. The rooms, especially the suites, are very nice. Best views of the city. There are lots of things to do: the mall is pretty big, many nice restaurants, the casino is nice too. What the hotel is most famous for, I believe, is the swimming pool at the top. I'm not a fan of swimming pools in general but I like the atmosphere and the view up there. It is usually crowded with people taking selfies and blocking your way though :P",5,
"I actually wanted to stay at Marina Bay Sands during my 3D2N trip in April, for a chance to try out that amazing pool on the rooftop but due to a small company-provided budget, this has to be for another time... And ended up at some cheapie hotel in Geylang instead! :)  Still, a trip to Singapore is not completed without a visit to MBS and this I did on my first night here... And while I reached the place kinda late after 2230 hrs, when most of the shops were already closed, I had to go to the Casino and try my luck at the Roulette tables, my usual routine when entering any such gambling venue (and actually won a reasonable sum of money thanks to the little ball landing on my preferred numbers several times, good stroke of luck)! XD",5,
Great pool with sensational views a eonderful place to sip cocktails.Excellent size room with fabulous city views. Food was good with great breakfast location on level 57. Staff were very helpful. Would definitely stay again.,5,
"Highly recommend!!! Even though the hotel is pretty expensive, it is a once in a lifetime experience (and it was a bucket list item for me :) So it is worth the money. There is so much to do and see, you don't even need to leave the hotel! Enjoy the pool for as long as you can because the view is absolutely incredible.",5,
We were upgraded to a deluxe room for my partners 70th birthday & there was a birthday cake & a bottle of wine waiting in our room to celebrate. We were on the 39th floor overlooking the Marine Bay Gardens & the ocean - it was stunning!!! The roof top pool was a great experience- remember to take your phone to take a selfie!!! It was a little expensive but worth it for a special occasion & in a perfect location to get around to see everything.,4,
"The hotel is stunning.   We stayed here specifically because you cannot access the infinity pool unless you are a guest.  Yes it is expensive but if you are in Singapore once in your life it's definitely worth it!    Room We stayed in a garden view room.  The room was spacious and had a balcony overlooking the Gardens by the Bay.  The balcony was large enough to have a table, couch, and 2 additional seats.    We were able to view the daily supertree light and sound show right from the balcony.  Access to Gardens by the Bay The hotel has direct access to the gardens via a walkway.  You may need to exit the hotel and take a separate elevator up to the 6th floor to access the walkway.    Infinity Pool The pool lives up to the hype.    It is amazing to swim right up to the edge and…",5,
"The rooms are good! Service is good! breakfast is good!   One of the person in charge noted we travel with infant and seemed to walk a long way to get to their hotel; with no delay, he directed us to get our room check in process done at VIP area!!!  VIP area means no long queue. That seriously helped a lot.  Appreciate for his observation.      Our rooms were ready to get check in by 4:30pm, which was just about 10mins of check in process.  There was an event on during our stay and the normal check in counter for public is filled with people.    In house guest is advise to spend a bit of time hanging at their swimming pool at roof top!  One down point to it is one key card for one in house guest to enter to that area.  Hence, please make sure, EVERYONE bring along your key card…",5,
"Stayed at the Marina Bay Sands fro 4 nights while on business.  Both the room and the service were excellent.   My room included breakfast, which I had on the roof top every morning.  The selection and quality of the breakfast was outstanding.  The pool on the 57th floor can't be missed.  The attached mall was a bit too high end for my taste (Gucci, Prada, etc.), but lots of other shopping nearby.  Wonderful place to stay.",5,
It's ine of Singapore best attractions. Entertainment shopping food cinema hotel bar sky views and more. At least half a day is needed here to enjoy what it has to offer. Make sure you got room in your credit card or bring lots if cash if you plan on shopping. All high end stores here. Enjoy.  ,5,
We stayed for 2 nights in The Marina Bay Sands with a garden view. Stunning. The staff were lovely and the room clean and modern. The pool and sun deck are a real treat to relax in at the very top of the hotel with amazing views.,5,
"Enjoyed 5 nights at this iconic hotel ... it is so huge nowhere within the hotel lobby to sit and relax it really is more like an airport . Every designer shop available ..  the mrt station is great and easy to use we began with using taxis but soon got the hang of the mrt and it's so cheap to use.  Our room was lovely ... You need to book a high floor, pool is beautiful we never found it to be to busy and neither did we find the water cold.  The food and drinks around the pool were good value for money ... also we really enjoyed breakfast there  relaxing and great choice too. Enjoy your stay we did  missing it now. ",5,
"We visited Marina Bay Sands for 3 Nights and had King Club.  I had always to to stay here as iconic and where else if coming to Singapore.  Hotel was nice, room was also great.   Roof Top Bar/Club was also the best that we went to in Singapore.  Points to Consider:  - Check in was very crowded, “Club” Check In was not overly clear and someone approached us after being in the Queuing for a while - then took us to the Club Check in Room. - We did get a nice welcome (after being taken to Club) and complimentary early check-in. - City View is better. - Relatively Expensive, but worth it for quick visit to experience. - Little out of the main city, no problem getting cabs though/walk into the city/China Town is nice. - Pool was amazing but very very very crowded and we struggled to…",4,
"We stayed at this hotel for 2 nights. The roof top pool is stunning and one of the best features of the hotel. Rooms are nice a spacious, twice cleaned by the staff. Location is excellent, near Marina Bay. ",5,
"I enjoyed this place, especially 57th floor where they have a swimming pool and from there the view is absolutely awesome....a must visit place...food is awesome...try having the best liquor on the top floor...feels great, best view from roof top....",5,
"Having been to Singapore a number of times and staying in some lovely hotels we thought it was time to stay in the Iconic Marina Bay Sands. It certainly is very impressive and if you want a quiet low key hotel,this definitely isn't the place to stay but set in the most perfect position for sight seeing. We had rather a wait to register for our room as  this is such a busy hotel but the hardworking receptionist did her best at a very busy time of many guests arriving. I  would say that we were both slightly disappointed on seeing our room,it was quite simple but very clean as we would have expected from this hotel. After staying at other well known hotels especially in the Middle East where we previously lived, this was rather a surprise. We had a small supply of toiletries…",4,
"Attended the Epicurean Market last year and had been trying to organise a trip for my students this year, but not getting any luck with securing this year’s dates. So a colleague and I decided to visit MBS personally to try to get the info while we’re in town for FHA. Truly impressed, from a professional standpoint of a hospitality lecturer, with the concierge at the mall & at the expo, and bartender and manager @ Adrift & Yard Bird. Going beyond expectations seems to be the standard at MBS as they patiently attended to all my inquiries, and the slight mention of something, they’ll think of something more to provide, be it additional info, bottled water, a drink we tasted at the masterclass during last year’s epicurean market, curiosity about bourbon flights, etc! Amazing…",5,
We stayed for 3 nights in a Premier King Sky View room on Level 45 facing the river across the city and distant hills.  Each evening we could see the light show on the river from our room.  The hotel is enormous however it is run incredibly well. The staff are friendly and attentive. Our room was large and very comfortable and room service was good and efficient. The facilities are of a high standard. The iconic rooftop pool is amazing and while quite crowded we did manage some time early on our last morning.  The bars and restaurants are great and the shopping mall is massive.  Mostly high end and we did also venture to Orchard Rd which was really a waste of time as everything there is at Marina Bay Sands for the same price.  The humidity in Singapore was overwhelming so it was…,5,
Infinity pool is just amazing and so is the overall experience. We enjoyed the Spectra show from our room. Super smooth check-in and check-out process. Club room guests receive a VIP treatment during check-in too. Upgrading to Club room was worth the money. Huge room with bath tub and shower area. Free access to infinity pool and observatory area. Club room also includes High Tea and cocktails for 2 guests.,5,
We stayed one evening to celebrate my daughters birthday.  Our room was very nice overlooking the gardens.  I like the fact that the curtains opened automatically when you put in the key card giving it the wow factor.  We had three beds so it was a bit of a squeeze but it was functional.  The hotel is enormous with the three towers and shopping centre so it did feel impersonal and almost like a railway station in reception with so many people moving around.  The best bit of course is the rooftop pool.  We spent all afternoon till sunset there.  It does get busy everyone wanting photo opportunities but there are plenty of sun loungers.  It was rather rowdy the day we visited with a large group of Americans who were drinking beer all day.  They were constantly reminded not to take…,4,
"My friend and I were only staying for one night in Singapore before going on a cruise. We decided to push the boat out and stay at this architectural masterpiece. Despite it being pricey, we were not disappointed. The rooms are beautifully appointed, the level of service is second to none and the view from the infinity pool over the City is just spectacular. We had a relaxing day at the infinity pool on the roof and a word of warning, if you are not a guest in the hotel, don’t try and take a sneak peak because it is strictly for hotel guests only and you need your room card to go through the barrier. Up on the roof pool, there are two restaurants serving light or full meals. This pool is 150 meters long, making it the longest hotel pool in the World. They supply you with towels…",5,
It was an absolute pleasure to stay at the Marina Bay Sands. We got upgraded to a city view. The room was very clean and welcoming. The hotel offers a wide arrange of restaurants and boutiques. The cocktail bar at the top floor is first class. Tthe view of the gardens from the bar is stunning. Can't wait to stay here again!,5,
"MBS is the icon of Singapore by now without a doubt. From its unique design to world famous pool this hotel is heaven for any instagram addict. The rooms are quite plain, nothing fancy, prices are at luxury level but rooms fit out and amenities are not at that level. Service is very good, very friendly employees that know what they are doing. The view from the room is simply spectacular, in line with hotels in HK that have a view of HK island. The pool is always packed and no wonder it is world famous, the view is more than amazing. Overall the hotel doesn't disappoint and is a great place to stay. In addition to the pool there is of course the casino, the shoppes and many eateries, a great destination to simply enjoy life.",4,
"The city night view was something like have never experienced before. The bathroom was amazing with a separate shower, toilet and stand alone bath with stunning views over to the Gardens by the Bay.  This was an extremely comfortable room with a lounge and dining area . The pool is as impressive as expected but the water was a bit cold.",4,
"We couldn't stop over in Singapore without a stay at the iconic MBS. We had booked two nights some months ago through our UK travel agent but upgraded to a larger room higher up tower 1 (level 48) with a garden view, on check in. The room was enormous with a balcony overlooking Gardens on the Bay and the sea. The bathroom was huge and extremely well appointed. Breakfast was included in our deal and we had a choice of venue but we chose to eat in Rise, in the lobby area of tower 1. As to be expected, breakfast was a busy affair but well organised. We noted large queues waiting to be seated as we had finished but we were not kept waiting. The food was a self service buffet and was plentiful. Every possible diet and preference must have been catered for! The hotel is well placed…",5,
Bucket list hotel Glad we stayed - the pool is stunning and the views worth every penny. Room was average for the price but the room service was really good - great proximity to gardens by the bay - the guard at the pool was awesome and knowledgeable ,4,
This hotel is the brand of the city becayse of the pool.the view on top of it is amazing.the rooftop pool and the bars there are so fancy.if u go all the way to singapore book at least 1 2 nights there u will not regret it.the room service was good.the hotel is always busy.the views of the rooms are great nomatter on which side u are.is just majestic.it made our vacation worth all the effort of flying all the way there,5,
"I was hesitant at first because I was already happy with a hotel with a small price to pay but I was amazed on the ambiance and beauty of the hotel. The room was really nice and roomy. The view was exceptional and just relaxing to look at day and night. The infinity pool was truly a one of a kind experience, it's a way to see singapore in a really different way. No regrets on checking in this place and surely I will be back here with my family. What I really loved about my stay was the staff. Everyone was very hospitable and very easy to talk to. I would like to specify my Edgardo Reyes. He assisted us all the way and was really welcoming. He was able to address to all our questions with ease and in a customer friendly way. Will really look forward to coming back and Mr. Edgardo…",5,
Pool was amazing and excellent rooms and facilities.  Definitely a must see when in Singapore. Would stay here again. Very central to lots of attractions.  Staff very helpful although no early check in available when arriving from long haul early morning flights.,5,
"Stayed at the MBS for 6 nights in January 2018. Business trip. Check-in was quick and efficient. I was in a premier King garden view room and it was extremely good. Plenty of storage, good sized work area, bathroom wanted for nothing. No problems with the safe, free wi-fi worked perfectly. I was on the 24th floor and the views over the bay were magnificent. Only downside was the unusually cold wet weather even for Singapore. Room was cleaned spotlessly everyday, any towels used were replaced as were any toiletries. Bed was very comfortable.  Had breakfast in the Rise. 1st class food and the choice was endless. Service was excellent. Used Spago for evening cocktails while enjoying the Singapore skyline. Try the peace on earth. Staff very attentive and enjoyed watching them create…",5,
This is a Must stay place if you are in Singapore. It is different to other luxuries.Service is excellent could not fault any.Pool and the view from it is spectacular.Its architecture is uncommon and unique.  We arrived early from Auckland and did not expect to get our room at 9.30 AM. A must mention check in staff LUCY went the extra mile to make sure we got into our room asap. She was very friendly lovely and very professional,5,
